molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL1935085,Nc1cc2ccccc2cc1CO,inactive,190000.0
CHEMBL145337,COC(=O)c1cc2ccccc2cc1N,inactive,460000.0
CHEMBL229301,O=C(O)c1cc2ccccc2cc1O,inactive,1000000.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,10000.0
CHEMBL275224,c1ccc2c(c1)[nH]c1cnccc12,inactive,90000.0
CHEMBL579014,Nc1nonc1/C(=N/O)Nc1cccc(Cl)c1,active,86.0
CHEMBL585186,Nc1nonc1/C(=N/O)NCc1ccccc1,active,1000.0
CHEMBL584992,N=C(Nc1cccc(Cl)c1)c1nonc1N,intermediate,1400.0
CHEMBL574139,CC(C)c1cccc(N/C(=N\O)c2nonc2N)c1,intermediate,2100.0
CHEMBL573686,Nc1nonc1/C(=N/O)Nc1ccc(Cl)cc1,intermediate,6000.0
CHEMBL1224626,SCc1ccc(Cl)c(Cl)c1,active,100.0
CHEMBL1224561,SCc1ccc(Cl)cc1Cl,intermediate,3500.0
CHEMBL486817,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,inactive,2000000.0
CHEMBL505665,N=C(N)SCc1ccccc1,inactive,61000.0
CHEMBL1229062,N=C(N)SCCc1ccc(Cl)cc1,inactive,57000.0
CHEMBL1229095,N=C(N)SCc1ccccc1Cl,inactive,10000.0
CHEMBL1229058,N=C(N)SCc1ccc(Cl)cc1Cl,active,400.0
CHEMBL1414365,Nc1ccc2c(c1)N1CCN=C1S2,inactive,50000.0
CHEMBL1935087,N/C(=N/OC(=O)c1cc2ccccc2oc1=O)c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,inactive,20000.0
CHEMBL1935094,N/C(=N\OC(=O)c1ccccc1Cl)c1cccc(CS(=O)(=O)c2ccc(Cl)cc2)c1,inactive,60000.0
CHEMBL1935098,Cc1nnsc1C(=O)O/N=C(/N)COc1ccc(C2SCCS2)cc1,inactive,50000.0
CHEMBL2087614,CC1(C)CCC[C@]2(C)O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)c7c(C(O)C(=O)O)ccc(O)c7C[C@H]6[C@]5(C)CC[C@H]4[C@]3(C)CC[C@@H]12,inactive,10000.0
CHEMBL2087615,CC1=CCC[C@@H](C)[C@]1(C)CC[C@]1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@]4(C)c5c(C(O)C(=O)O)ccc(O)c5C[C@H]4[C@]3(C)CC[C@@H]12,inactive,11000.0
CHEMBL2087616,CC1(C)CCC[C@]2(C)O[C@H]3CC[C@]4(C)[C@H]5CC[C@]6(C)c7c(C=O)ccc(O)c7C[C@H]6[C@]5(C)CC[C@H]4[C@]3(C)CC[C@@H]12,inactive,53000.0
CHEMBL2087617,CC1=CCC[C@@H](C)[C@]1(C)CC[C@]1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@]4(C)c5c(C=O)ccc(O)c5C[C@H]4[C@]3(C)CC[C@@H]12,inactive,29000.0
CHEMBL193664,c1ccc(-c2cnn[nH]2)cc1,inactive,83000.0
CHEMBL364898,c1cc(-c2cnn[nH]2)ccn1,inactive,85000.0
CHEMBL373134,c1cncc(-c2cnn[nH]2)c1,inactive,1000000.0
CHEMBL1909735,Fc1ccc(-c2cnn[nH]2)cc1,inactive,190000.0
CHEMBL196516,Clc1ccc(-c2c[nH]nn2)cc1,inactive,530000.0
CHEMBL193610,Cc1ccc(-c2c[nH]nn2)cc1,inactive,1000000.0
CHEMBL2147988,FC(F)(F)c1ccc(-c2c[nH]nn2)cc1,inactive,2300000.0
CHEMBL2147989,Clc1cccc(-c2c[nH]nn2)c1,intermediate,1200.0
CHEMBL382312,Brc1cccc(-c2c[nH]nn2)c1,intermediate,2000.0
CHEMBL2147990,N#Cc1cccc(-c2c[nH]nn2)c1,intermediate,2800.0
CHEMBL2147991,FC(F)(F)c1cccc(-c2c[nH]nn2)c1,intermediate,6000.0
CHEMBL2147992,CCc1cccc(-c2c[nH]nn2)c1,inactive,13000.0
CHEMBL2147993,O=[N+]([O-])c1cccc(-c2c[nH]nn2)c1,inactive,15000.0
CHEMBL194853,Cc1cccc(-c2c[nH]nn2)c1,inactive,22000.0
CHEMBL2147994,Fc1cccc(-c2c[nH]nn2)c1,inactive,47000.0
CHEMBL198937,Oc1cccc(-c2c[nH]nn2)c1,inactive,310000.0
CHEMBL198194,Nc1cccc(-c2c[nH]nn2)c1,inactive,1500000.0
CHEMBL2146496,Clc1cc(-c2c[nH]nn2)ccn1,intermediate,2800.0
CHEMBL2147995,Brc1cc(-c2c[nH]nn2)ccn1,intermediate,3300.0
CHEMBL2147996,Fc1cc(-c2c[nH]nn2)ccn1,intermediate,7400.0
CHEMBL2147997,FC(F)(F)c1cc(-c2c[nH]nn2)ccn1,inactive,15000.0
CHEMBL1909733,Brc1ccccc1-c1cnn[nH]1,intermediate,6400.0
CHEMBL2147998,Oc1ccccc1-c1c[nH]nn1,inactive,15000.0
CHEMBL1909734,Clc1ccccc1-c1cnn[nH]1,inactive,32000.0
CHEMBL196408,Cc1ccccc1-c1c[nH]nn1,inactive,39000.0
CHEMBL2147999,Nc1ccccc1-c1c[nH]nn1,inactive,60000.0
CHEMBL2148000,Fc1ccccc1-c1c[nH]nn1,inactive,80000.0
CHEMBL2148001,CCc1ccccc1-c1c[nH]nn1,inactive,230000.0
CHEMBL2148002,FC(F)(F)c1ccccc1-c1c[nH]nn1,inactive,650000.0
CHEMBL2148003,O=Cc1ccccc1-c1c[nH]nn1,inactive,1300000.0
CHEMBL2148004,CNc1ccccc1-c1c[nH]nn1,inactive,1800000.0
CHEMBL2148074,Oc1ccc(Cl)cc1-c1c[nH]nn1,active,330.0
CHEMBL2148075,Cc1ccc(Cl)cc1-c1c[nH]nn1,intermediate,4300.0
CHEMBL2148076,Clc1ccc(Cl)c(-c2c[nH]nn2)c1,intermediate,6400.0
CHEMBL2148077,Clc1cccc(-c2c[nH]nn2)c1Cl,inactive,23000.0
CHEMBL2148078,Cc1c(Cl)cccc1-c1c[nH]nn1,inactive,72000.0
CHEMBL2148079,Cc1cccc(N)c1-c1c[nH]nn1,inactive,1200000.0
CHEMBL2148080,Cc1cccc(NC(=O)C(F)(F)F)c1-c1c[nH]nn1,inactive,3000000.0
CHEMBL2148081,Cc1ccc(N)cc1-c1c[nH]nn1,inactive,3200000.0
CHEMBL2148074,Oc1ccc(Cl)cc1-c1c[nH]nn1,active,71.0
CHEMBL69810,c1cc(-c2c[nH]cn2)ccn1,inactive,1800000.0
CHEMBL193664,c1ccc(-c2cnn[nH]2)cc1,intermediate,8900.0
CHEMBL1909735,Fc1ccc(-c2cnn[nH]2)cc1,inactive,100000.0
CHEMBL2147989,Clc1cccc(-c2c[nH]nn2)c1,active,620.0
CHEMBL382312,Brc1cccc(-c2c[nH]nn2)c1,active,940.0
CHEMBL2147990,N#Cc1cccc(-c2c[nH]nn2)c1,intermediate,2900.0
CHEMBL2147991,FC(F)(F)c1cccc(-c2c[nH]nn2)c1,intermediate,9000.0
CHEMBL2147992,CCc1cccc(-c2c[nH]nn2)c1,intermediate,1100.0
CHEMBL2147993,O=[N+]([O-])c1cccc(-c2c[nH]nn2)c1,inactive,24000.0
CHEMBL194853,Cc1cccc(-c2c[nH]nn2)c1,intermediate,7000.0
CHEMBL2147994,Fc1cccc(-c2c[nH]nn2)c1,inactive,100000.0
CHEMBL198937,Oc1cccc(-c2c[nH]nn2)c1,inactive,100000.0
CHEMBL198194,Nc1cccc(-c2c[nH]nn2)c1,inactive,100000.0
CHEMBL2146496,Clc1cc(-c2c[nH]nn2)ccn1,intermediate,3500.0
CHEMBL2147995,Brc1cc(-c2c[nH]nn2)ccn1,intermediate,2900.0
CHEMBL2147996,Fc1cc(-c2c[nH]nn2)ccn1,intermediate,7000.0
CHEMBL2147997,FC(F)(F)c1cc(-c2c[nH]nn2)ccn1,inactive,56000.0
CHEMBL1909733,Brc1ccccc1-c1cnn[nH]1,intermediate,2600.0
CHEMBL2147998,Oc1ccccc1-c1c[nH]nn1,intermediate,1700.0
CHEMBL1909734,Clc1ccccc1-c1cnn[nH]1,inactive,100000.0
CHEMBL196408,Cc1ccccc1-c1c[nH]nn1,inactive,100000.0
CHEMBL2147999,Nc1ccccc1-c1c[nH]nn1,inactive,100000.0
CHEMBL2148000,Fc1ccccc1-c1c[nH]nn1,inactive,70000.0
CHEMBL2148001,CCc1ccccc1-c1c[nH]nn1,inactive,100000.0
CHEMBL2148002,FC(F)(F)c1ccccc1-c1c[nH]nn1,inactive,100000.0
CHEMBL372363,COc1ccccc1-c1c[nH]nn1,inactive,100000.0
CHEMBL2148074,Oc1ccc(Cl)cc1-c1c[nH]nn1,active,80.0
CHEMBL2148075,Cc1ccc(Cl)cc1-c1c[nH]nn1,inactive,14000.0
CHEMBL2148076,Clc1ccc(Cl)c(-c2c[nH]nn2)c1,inactive,34000.0
CHEMBL2148077,Clc1cccc(-c2c[nH]nn2)c1Cl,inactive,100000.0
CHEMBL584991,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,active,60.0
CHEMBL1812545,Fc1ccc2c(/C=C/c3nnn[nH]3)c[nH]c2c1,inactive,100000.0
CHEMBL14145,c1ccc(-c2c[nH]cn2)cc1,inactive,70300.0
CHEMBL2322655,Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O,active,460.0
CHEMBL2336691,C[C@@H]1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(C)C(=S)N21,inactive,174600.0
CHEMBL2336703,C[C@H]1c2[nH]c3c(-c4ccccc4)cccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,81100.0
CHEMBL2336702,C[C@H]1c2[nH]c3cc(-c4ccccc4)ccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,62000.0
CHEMBL2336701,C[C@H]1c2[nH]c3ccc(-c4ccccc4)cc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,63500.0
CHEMBL2336700,C[C@H]1c2[nH]c3cccc(-c4ccccc4)c3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,95400.0
CHEMBL2336699,C[C@H]1c2[nH]c3c(Cl)cccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,119800.0
CHEMBL2336698,C[C@H]1c2[nH]c3cc(Cl)ccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,85500.0
CHEMBL2336697,C[C@H]1c2[nH]c3ccc(Cl)cc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,113900.0
CHEMBL2336696,C[C@H]1c2[nH]c3cccc(Cl)c3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,46400.0
CHEMBL2336695,C[C@H]1c2[nH]c3c(Br)cccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,109300.0
CHEMBL2336694,C[C@H]1c2[nH]c3cc(Br)ccc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,46100.0
CHEMBL2336693,C[C@H]1c2[nH]c3ccc(Br)cc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,74600.0
CHEMBL2336692,C[C@H]1c2[nH]c3cccc(Br)c3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,68200.0
CHEMBL2336706,C[C@H]1c2[nH]c3c(ccc4ccccc43)c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,55000.0
CHEMBL2336705,C[C@H]1c2[nH]c3cc4ccccc4cc3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,58900.0
CHEMBL2336704,C[C@H]1c2[nH]c3ccc4ccccc4c3c2C[C@@H]2C(=O)N(C)C(=S)N12,inactive,82000.0
CHEMBL195008,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S,inactive,76900.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,138500.0
CHEMBL573203,COc1ccc(C(O)CNC2=CC(=O)c3c(CCNC(=O)OC(C)(C)C)cn(S(=O)(=O)c4ccc(C)cc4)c3C2=O)cc1,inactive,26900.0
CHEMBL583951,COc1ccc(-c2c[nH]c3c2C(=O)c2[nH]ccc2C3=O)cc1,inactive,22400.0
CHEMBL2332688,COc1ccc(-c2c[nH]c3c2C(=O)c2cc[nH]c2C3=O)cc1,inactive,12600.0
CHEMBL575568,COc1ccc(-c2c[nH]c3c2C(=O)c2c(c(CCN)cn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,inactive,11900.0
CHEMBL573014,COc1ccc(C(O)CNC2=CC(=O)c3c(c(CCNC(=O)OC(C)(C)C)cn3S(=O)(=O)c3ccc(C)cc3)C2=O)cc1,inactive,10100.0
CHEMBL574896,COc1ccc(C(O)CNC2=CC(=O)c3c(ccn3S(=O)(=O)c3ccc(C)cc3)C2=O)cc1,intermediate,8800.0
CHEMBL576344,COc1ccc(-c2c[nH]c3c2C(=O)c2[nH]cc4c2C3=NCC4)cc1,intermediate,7100.0
CHEMBL573179,O=C1c2[nH]cc3c2C(=NCC3)c2[nH]cc(-c3ccc(O)cc3)c21,intermediate,7000.0
CHEMBL574691,COc1ccc(C2CNC3=C2C(=O)c2c(ccn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,intermediate,5600.0
CHEMBL575331,COc1ccc(C2CNC3=C2C(=O)c2c(c(CCN)cn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,intermediate,5600.0
CHEMBL575780,COc1ccc(-c2c[nH]c3c2C(=O)c2c(CCN)cn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,intermediate,5400.0
CHEMBL575549,COc1ccc(-c2c[nH]c3c2C(=O)c2c4c(cn2S(=O)(=O)c2ccc(C)cc2)CCN=C34)cc1,intermediate,4200.0
CHEMBL576757,COc1ccc(C2CNC3=C2C(=O)c2c(CCN)cn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,intermediate,2800.0
CHEMBL574690,COc1ccc(C(O)CNC2=CC(=O)c3ccn(S(=O)(=O)c4ccc(C)cc4)c3C2=O)cc1,intermediate,2500.0
CHEMBL572914,COc1ccc(-c2c[nH]c3c2C2=NCCc4cn(S(=O)(=O)c5ccc(C)cc5)c(c42)C3=O)cc1,intermediate,2200.0
CHEMBL574910,COc1ccc(C2CNC3=C2C(=O)c2ccn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,intermediate,1800.0
CHEMBL576950,COc1ccc(-c2c[nH]c3c2C2=NCCc4c[nH]c(c42)C3=O)cc1,active,900.0
CHEMBL3087014,O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3cc(-c4ccccc4)nn3)cc1c2=O,active,185.0
CHEMBL306946,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,active,53.7
CHEMBL1098875,O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,active,23.0
CHEMBL72165,O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,active,53.9
CHEMBL3087009,O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O,active,466.0
CHEMBL3087010,O=C1c2c(Cl)cccc2-n2c1nc1ccccc1c2=O,active,27.1
CHEMBL1276265,O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O,active,183.0
CHEMBL432537,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,active,0.018
CHEMBL2314972,O=C1c2ccccc2N[C@H]2[C@H](O)c3ccccc3N12,active,779.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,200000.0
CHEMBL3087012,O=C1c2ccccc2N[C@H]2[C@H](O)c3cc(F)ccc3N12,active,24.3
CHEMBL306946,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,intermediate,7150.0
CHEMBL312537,Cc1ccc2c(c1)C(=O)c1nc3ccccc3c(=O)n1-2,inactive,121200.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,498700.0
CHEMBL1098875,O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,active,534.0
CHEMBL3086870,O=C1c2ccccc2-n2c1nc1ccc(F)cc1c2=O,inactive,864400.0
CHEMBL72165,O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,active,574.0
CHEMBL3087009,O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O,intermediate,2720.0
CHEMBL3087010,O=C1c2c(Cl)cccc2-n2c1nc1ccccc1c2=O,intermediate,8190.0
CHEMBL1276265,O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O,inactive,74370.0
CHEMBL432537,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,active,103.0
CHEMBL3087011,O=C1c2cc(F)ccc2N[C@H]2[C@H](O)c3ccccc3N12,inactive,451000.0
CHEMBL2314972,O=C1c2ccccc2N[C@H]2[C@H](O)c3ccccc3N12,inactive,16000.0
CHEMBL3087012,O=C1c2ccccc2N[C@H]2[C@H](O)c3cc(F)ccc3N12,intermediate,6210.0
CHEMBL3087014,O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3cc(-c4ccccc4)nn3)cc1c2=O,inactive,39100.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,18400.0
CHEMBL456807,NNc1ccccc1,active,250.0
CHEMBL1933308,NNc1nc2ccccc2s1,inactive,62300.0
CHEMBL456807,NNc1ccccc1,intermediate,1300.0
CHEMBL3092383,NNc1nc2cc(Cl)ccc2s1,intermediate,1500.0
CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,inactive,500000.0
CHEMBL111654,Sc1nc2ccccc2s1,inactive,126000.0
CHEMBL318275,Nc1nc2ccc([N+](=O)[O-])cc2s1,inactive,500000.0
CHEMBL510309,c1ccc2scnc2c1,inactive,652000.0
CHEMBL1933308,NNc1nc2ccccc2s1,intermediate,8000.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,100000.0
CHEMBL3286593,NNC(=S)Nc1ccccc1F,inactive,50000.0
CHEMBL1521164,NN=C(S)Nc1ccccc1Cl,inactive,50000.0
CHEMBL3286594,NNC(=S)Nc1ccccc1Br,inactive,50000.0
CHEMBL3286595,NNC(=S)Nc1cccc(Br)c1,intermediate,2700.0
CHEMBL3286596,NNC(=S)Nc1cccc(F)c1,intermediate,3700.0
CHEMBL1528603,NN=C(S)Nc1cccc(Cl)c1,inactive,15000.0
CHEMBL3286597,N#Cc1cccc(NC(=S)NN)c1,intermediate,3800.0
CHEMBL3286598,NNC(=S)Nc1cccc(C(F)(F)F)c1,inactive,41000.0
CHEMBL1542642,NN=C(S)Nc1ccc(Cl)cc1,inactive,50000.0
CHEMBL3286599,NNC(=S)Nc1ccc(F)cc1,intermediate,1800.0
CHEMBL3286600,NNC(=S)Nc1ccc(Br)cc1,intermediate,1600.0
CHEMBL3286601,NNC(=S)Nc1ccc(I)cc1,intermediate,3500.0
CHEMBL3286602,N#Cc1ccc(NC(=S)NN)cc1,intermediate,1200.0
CHEMBL3286603,CN(C)c1ccc(NC(=S)NN)cc1,inactive,50000.0
CHEMBL3286604,NNC(=S)Nc1ccc([N+](=O)[O-])cc1,inactive,50000.0
CHEMBL444521,COc1ccc(NC(=S)NN)cc1,inactive,50000.0
CHEMBL3286605,Cc1ccc(NC(=S)NN)cc1,inactive,50000.0
CHEMBL3286606,CSc1ccc(NC(=S)NN)cc1,inactive,34000.0
CHEMBL3286607,NNC(=S)Nc1cc(Cl)ccc1Cl,inactive,18000.0
CHEMBL3286608,NNC(=S)Nc1cccc(Cl)c1Cl,inactive,50000.0
CHEMBL3286609,COc1ccc(Cl)cc1NC(=S)NN,inactive,50000.0
CHEMBL3286610,NNC(=S)Nc1ccc([N+](=O)[O-])cc1Cl,inactive,50000.0
CHEMBL3286611,NNC(=S)Nc1ccc(Cl)cc1Cl,inactive,50000.0
CHEMBL3286612,NNC(=S)Nc1cc(Cl)cc(Cl)c1,inactive,13000.0
CHEMBL3286613,NNC(=S)Nc1ccc(Cl)c(Cl)c1,inactive,17000.0
CHEMBL3286614,NNC(=S)Nc1ccc(Cl)c(C(F)(F)F)c1,inactive,50000.0
CHEMBL3286615,N#Cc1ccc(NC(=S)NN)cc1Cl,inactive,34000.0
CHEMBL3286616,NNC(=S)Nc1cc(Cl)c(Cl)cc1Cl,inactive,50000.0
CHEMBL3286617,NNC(=S)Nc1c(F)c(F)c(F)c(F)c1F,inactive,50000.0
CHEMBL3286618,CN(NC(=S)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,inactive,50000.0
CHEMBL3286619,CN(NC(=S)Nc1ccc(C#N)c(Cl)c1)c1ccccc1,inactive,50000.0
CHEMBL3310843,Cc1cccc(NNS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)c1,active,43.0
CHEMBL1342570,CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(C)c2)cc1,active,49.0
CHEMBL3310847,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C)cc2)cc1,active,51.0
CHEMBL3310860,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)c(C)c2)cc1,active,58.0
CHEMBL3310844,Cc1cccc(NNS(=O)(=O)c2ccc(C#N)cc2)c1,active,59.0
CHEMBL3310845,Cc1cccc(NNS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)c1,active,59.0
CHEMBL3310981,O=C(O)c1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,61.0
CHEMBL3310846,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccccc2)cc1,active,71.0
CHEMBL3310852,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2)cc1,active,79.0
CHEMBL3310298,Cc1cccc(NNS(=O)(=O)c2ccc(C(=O)NCC(=O)O)cc2)c1,active,80.0
CHEMBL3310974,O=S(=O)(NNc1ccc(Br)cc1)c1ccc(Br)cc1,active,85.0
CHEMBL3310858,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)c(Cl)c2)cc1,active,110.0
CHEMBL3310977,COC(=O)CCc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,121.0
CHEMBL3310855,CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(F)c2)cc1,active,122.0
CHEMBL3310980,O=C(O)COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,125.0
CHEMBL3310857,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)c(Br)c2)cc1,active,128.0
CHEMBL3310854,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,130.0
CHEMBL3310978,CCCC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,132.0
CHEMBL3310979,O=C(O)CCc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,141.0
CHEMBL3310853,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)cc2)cc1,active,155.0
CHEMBL3310297,O=S(=O)(CCc1ccccc1)NNc1ccccc1,active,167.0
CHEMBL3310973,O=S(=O)(NNc1ccc(Br)cc1)c1ccccc1,active,172.0
CHEMBL3310976,N#Cc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,active,176.0
CHEMBL3310861,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)c(F)c2)cc1,active,194.0
CHEMBL3310859,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)c(F)c2)cc1,active,205.0
CHEMBL3310864,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)c(Cl)c2)cc1,active,247.0
CHEMBL3310848,COc1ccc(NNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,active,254.0
CHEMBL3310856,CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(Br)c2)cc1,active,255.0
CHEMBL3310972,CC(=O)Nc1ccc(S(=O)(=O)NNc2cc(Cl)cc(Cl)c2)cc1,active,352.0
CHEMBL3310863,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2F)cc1,active,608.0
CHEMBL3310975,COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,intermediate,1431.0
CHEMBL3310851,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C(F)(F)F)cc2)cc1,intermediate,1605.0
CHEMBL3310862,CC(=O)Nc1ccc(S(=O)(=O)NNc2cc(F)cc(F)c2)cc1,intermediate,1746.0
CHEMBL3310850,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(S(N)(=O)=O)cc2)cc1,intermediate,2475.0
CHEMBL3310982,CC(=O)Nc1ccc(S(=O)(=O)NN(C)c2ccc(Br)cc2)cc1,intermediate,4055.0
CHEMBL3310849,CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C#N)cc2)cc1,intermediate,5667.0
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,6400.0
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,intermediate,6700.0
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,8100.0
CHEMBL1201196,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,intermediate,8400.0
CHEMBL1089,NNCCc1ccccc1,inactive,14000.0
CHEMBL277535,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,inactive,23000.0
CHEMBL356918,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,inactive,23000.0
CHEMBL1571863,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,inactive,23000.0
CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,inactive,28000.0
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive,32000.0
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,intermediate,3800.0
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,inactive,25000.0
CHEMBL3318327,COC(=O)/C(C#N)=C(\C#N)c1ccc(Br)o1,active,710.0
CHEMBL1562612,N=C(N)SCc1nc(-c2ccc(Cl)cc2)no1,active,890.0
CHEMBL3318328,N#CC(C#N)=C1c2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2-c2c1cc(S(N)(=O)=O)cc2[N+](=O)[O-],active,1000.0
CHEMBL3318329,COC(=O)/C(C#N)=C1/C(=O)Nc2ccccc21,intermediate,1800.0
CHEMBL3318330,N#CC(C(=O)Nc1cccc(C(F)(F)F)c1)C(=S)Nc1ccccc1Cl,intermediate,7000.0
CHEMBL489102,O=c1ccsn1-c1cccc(Cl)c1F,inactive,11000.0
CHEMBL3318331,NNC(=O)c1nn(-c2ccccc2)c(=O)c2c(N)scc12,inactive,13000.0
CHEMBL3318332,CCOC(=O)c1ccc(-n2sccc2=O)cc1,inactive,15000.0
CHEMBL3318333,Cc1ccc(-n2nnnc2C/C=N/Nc2ccc(Cl)cc2)cc1,inactive,54000.0
CHEMBL1562612,N=C(N)SCc1nc(-c2ccc(Cl)cc2)no1,intermediate,1200.0
